hiLocus	iLocus	Species	Protein
HILC-6008	Amh3ILC-07681	Amh3	NP_001164443.1
HILC-6009	Am32ILC-11985	Am32	GB53652-PA
HILC-6009	AmelILC-03756	Amel	XP_001120956.3
HILC-6009	Amh3ILC-03728	Amh3	XP_001120956.3
HILC-6010	Am32ILC-24034	Am32	GB47186-PA
HILC-6010	AmelILC-16164	Amel	XP_006572004.1
HILC-6010	Amh3ILC-09172	Amh3	XP_006572004.2
HILC-6011	Am32ILC-06649	Am32	GB48268-PA
HILC-6011	AmelILC-13062	Amel	XP_397320.1
HILC-6011	Amh3ILC-12995	Amh3	XP_016771424.1
HILC-6012	Am32ILC-12373	Am32	GB44195-PA
HILC-6012	AmelILC-04886	Amel	XP_003250996.1
HILC-6012	Amh3ILC-04742	Amh3	XP_003250996.1
HILC-6013	Am32ILC-12995	Am32	GB50451-PA
HILC-6013	AmelILC-04552	Amel	XP_625261.1
HILC-6013	Amh3ILC-04615	Amh3	XP_625261.1
HILC-6014	Am32ILC-01887	Am32	GB51598-PA
HILC-6014	AmelILC-01679	Amel	XP_623954.1
HILC-6014	Amh3ILC-01650	Amh3	XP_623954.1
HILC-6015	Am32ILC-08307	Am32	GB50600-PA
HILC-6015	AmelILC-14738	Amel	XP_006561092.1
HILC-6015	Amh3ILC-14674	Amh3	XP_026301227.1
HILC-6016	Am32ILC-08423	Am32	GB50102-PA
HILC-6016	AmelILC-14829	Amel	XP_625228.2
HILC-6016	Amh3ILC-14746	Amh3	XP_006563451.1
HILC-6017	Am32ILC-02055	Am32	GB48038-PA
HILC-6017	AmelILC-00233	Amel	XP_016773447.1
HILC-6017	Amh3ILC-00241	Amh3	XP_016773447.1
HILC-6018	Am32ILC-04521	Am32	GB45154-PA
HILC-6018	AmelILC-11713	Amel	NP_001265609.1
HILC-6018	Amh3ILC-11602	Amh3	NP_001265609.1
HILC-6019	Am32ILC-07587	Am32	GB41619-PA
HILC-6019	AmelILC-14263	Amel	XP_003250695.1
HILC-6019	Amh3ILC-14143	Amh3	XP_003250695.1
HILC-6020	Am32ILC-22139	Am32	GB40876-PA
HILC-6020	AmelILC-16053	Amel	XP_003251833.1
HILC-6020	Amh3ILC-05034	Amh3	XP_003251833.2
HILC-6021	Am32ILC-25099	Am32	GB42111-PA
HILC-6021	AmelILC-16230	Amel	XP_003251848.1
HILC-6021	Amh3ILC-03151	Amh3	XP_003251848.1
HILC-6022	Am32ILC-00874	Am32	GB44749-PA
HILC-6022	AmelILC-00956	Amel	XP_623506.1
HILC-6022	Amh3ILC-00917	Amh3	XP_623506.1
HILC-6023	Am32ILC-03014	Am32	GB48400-PA
HILC-6023	AmelILC-10290	Amel	XP_001122185.1
HILC-6023	Amh3ILC-10303	Amh3	XP_001122185.1
HILC-6024	Am32ILC-07656	Am32	GB55683-PA
HILC-6024	AmelILC-13562	Amel	XP_624132.1
HILC-6024	Amh3ILC-13504	Amh3	XP_026300806.1
HILC-6025	Am32ILC-06707	Am32	GB50661-PA
HILC-6025	AmelILC-13108	Amel	XP_006559389.1
HILC-6025	Amh3ILC-13058	Amh3	XP_006559389.1
HILC-6026	Am32ILC-18013	Am32	GB41809-PA
HILC-6026	AmelILC-08828	Amel	XP_006564616.1
HILC-6026	Amh3ILC-08614	Amh3	XP_006564616.1
HILC-6027	Am32ILC-01946	Am32	GB51564-PA
HILC-6027	AmelILC-01734	Amel	XP_624282.1
HILC-6027	Amh3ILC-01602	Amh3	XP_624282.1
HILC-6028	Am32ILC-01449	Am32	GB47514-PA
HILC-6028	AmelILC-01267	Amel	XP_392127.1
HILC-6028	Amh3ILC-01309	Amh3	XP_392127.1
HILC-6029	Am32ILC-17859	Am32	GB43840-PA
HILC-6029	AmelILC-08634	Amel	XP_006563856.1
HILC-6029	Amh3ILC-08493	Amh3	XP_006563856.1
HILC-6030	Am32ILC-02895	Am32	GB40591-PA
HILC-6030	AmelILC-10212	Amel	XP_006562124.1
HILC-6030	Amh3ILC-10117	Amh3	XP_006562124.1
HILC-6031	Am32ILC-18789	Am32	GB53418-PA
HILC-6031	AmelILC-09917	Amel	XP_006567478.1
HILC-6031	Amh3ILC-09813	Amh3	XP_624893.1
HILC-6032	Am32ILC-11074	Am32	GB49179-PA
HILC-6032	AmelILC-03869	Amel	XP_006568030.1
HILC-6032	Amh3ILC-03835	Amh3	XP_016766807.2
HILC-6033	Am32ILC-07219	Am32	GB54195-PA
HILC-6033	AmelILC-13913	Amel	XP_006563066.1
HILC-6033	Amh3ILC-13863	Amh3	XP_016771873.1
HILC-6034	Am32ILC-00439	Am32	GB49001-PA
HILC-6034	AmelILC-00725	Amel	XP_006565384.1
HILC-6034	Amh3ILC-00667	Amh3	XP_006565384.1
HILC-6035	Am32ILC-00388	Am32	GB48981-PA
HILC-6035	AmelILC-00689	Amel	XP_001122183.1
HILC-6035	Amh3ILC-00629	Amh3	XP_001122183.1
HILC-6036	Am32ILC-03033	Am32	GB48405-PA
HILC-6036	AmelILC-10307	Amel	XP_006562866.2
HILC-6036	Amh3ILC-10280	Amh3	XP_006562866.2
HILC-6037	Am32ILC-13696	Am32	GB44434-PA
HILC-6037	AmelILC-05800	Amel	XP_395224.3
HILC-6037	Amh3ILC-05607	Amh3	XP_395224.3
HILC-6038	Am32ILC-18734	Am32	GB53402-PA
HILC-6038	AmelILC-09861	Amel	XP_006567441.1
HILC-6038	Amh3ILC-09864	Amh3	XP_006567441.1
HILC-6039	Am32ILC-07878	Am32	GB43619-PA
HILC-6039	AmelILC-13727	Amel	XP_016771577.1
HILC-6039	Amh3ILC-13629	Amh3	XP_393962.3
HILC-6040	Am32ILC-17190	Am32	GB51741-PA
HILC-6040	AmelILC-09190	Amel	NP_001157187.1
HILC-6040	Amh3ILC-08991	Amh3	NP_001157187.1
HILC-6041	Am32ILC-15951	Am32	GB49249-PA
HILC-6041	AmelILC-07595	Amel	XP_393404.2
HILC-6041	Amh3ILC-07419	Amh3	XP_393404.2
HILC-6042	Am32ILC-09790	Am32	GB50817-PA
HILC-6042	AmelILC-02390	Amel	XP_006561192.1
HILC-6042	Amh3ILC-02318	Amh3	XP_006561192.1
HILC-6043	Am32ILC-00712	Am32	GB47663-PA
HILC-6043	AmelILC-00094	Amel	XP_006558674.1
HILC-6043	Amh3ILC-00163	Amh3	XP_006558674.1
HILC-6044	Am32ILC-15359	Am32	GB53548-PA
HILC-6044	AmelILC-06899	Amel	XP_003251580.1
HILC-6044	Amh3ILC-06803	Amh3	XP_003251580.2
HILC-6045	Am32ILC-17696	Am32	GB40566-PA
HILC-6045	AmelILC-08477	Amel	NP_001257751.1
HILC-6045	Amh3ILC-08331	Amh3	NP_001257751.1
HILC-6046	Am32ILC-18550	Am32	GB42877-PA
HILC-6046	AmelILC-17408	Amel	XP_016773079.1
HILC-6046	Amh3ILC-09619	Amh3	XP_026298658.1
HILC-6047	Am32ILC-07371	Am32	GB52773-PA
HILC-6047	AmelILC-14084	Amel	XP_016771505.1
HILC-6047	Amh3ILC-14019	Amh3	XP_026300904.1
HILC-6048	Am32ILC-01970	Am32	GB51551-PA
HILC-6048	AmelILC-01755	Amel	XP_392114.1
HILC-6048	Amh3ILC-01581	Amh3	XP_392114.1
HILC-6049	Am32ILC-16478	Am32	GB48129-PA
HILC-6049	AmelILC-08076	Amel	XP_003251395.1
HILC-6049	Amh3ILC-07925	Amh3	XP_003251395.2
HILC-6050	Am32ILC-13673	Am32	GB44672-PA
HILC-6050	AmelILC-05780	Amel	XP_001120848.1
HILC-6050	Amh3ILC-05626	Amh3	XP_001120848.2
HILC-6051	Am32ILC-20684	Am32	GB52674-PA
HILC-6051	AmelILC-16959	Amel	XP_006572369.1
HILC-6051	Amh3ILC-15786	Amh3	XP_006572369.1
HILC-6052	Am32ILC-11814	Am32	GB55828-PA
HILC-6052	AmelILC-03606	Amel	XP_016766948.1
HILC-6052	Amh3ILC-03586	Amh3	XP_016766949.1
HILC-6053	Am32ILC-19648	Am32	GB49429-PA
HILC-6053	AmelILC-16690	Amel	XP_006572244.1
HILC-6053	Amh3ILC-11242	Amh3	XP_006572244.1
HILC-6054	Am32ILC-06881	Am32	GB40073-PA
HILC-6054	AmelILC-13251	Amel	XP_391971.1
HILC-6054	Amh3ILC-13153	Amh3	XP_391971.1
HILC-6055	Am32ILC-18341	Am32	GB42698-PA
HILC-6055	AmelILC-09527	Amel	XP_016769468.1
HILC-6055	Amh3ILC-09430	Amh3	XP_016769468.1
HILC-6056	Am32ILC-09950	Am32	GB46581-PA
HILC-6056	AmelILC-02507	Amel	XP_006564781.1
HILC-6056	Amh3ILC-02430	Amh3	XP_006564781.1
HILC-6057	Am32ILC-15735	Am32	GB55708-PA
HILC-6057	AmelILC-07245	Amel	XP_624052.1
HILC-6057	Amh3ILC-07145	Amh3	XP_624052.1
HILC-6058	Am32ILC-18473	Am32	GB42640-PA
HILC-6058	AmelILC-09650	Amel	XP_001122039.3
HILC-6058	Amh3ILC-09556	Amh3	XP_001122039.4
HILC-6059	Am32ILC-14261	Am32	GB51382-PA
HILC-6059	AmelILC-05192	Amel	XP_016767867.1
HILC-6059	Amh3ILC-05227	Amh3	XP_016767867.1
HILC-6060	Am32ILC-09398	Am32	GB51251-PA
HILC-6060	AmelILC-15533	Amel	XP_624824.3
HILC-6060	Amh3ILC-15277	Amh3	XP_624824.3
HILC-6061	Am32ILC-02125	Am32	GB54973-PA
HILC-6061	AmelILC-01957	Amel	XP_623429.3
HILC-6061	Amh3ILC-01803	Amh3	XP_623429.3
HILC-6062	Am32ILC-16609	Am32	GB49703-PA
HILC-6062	AmelILC-07379	Amel	XP_003249224.2
HILC-6062	Amh3ILC-07201	Amh3	XP_003249224.3
HILC-6063	Am32ILC-02131	Am32	GB54955-PA
HILC-6063	AmelILC-01951	Amel	XP_016771938.1
HILC-6063	Amh3ILC-01797	Amh3	XP_016771938.1
HILC-6064	Am32ILC-11861	Am32	GB55747-PA
HILC-6064	AmelILC-03641	Amel	XP_016766550.1
HILC-6064	Amh3ILC-03555	Amh3	XP_026295228.1
HILC-6065	Am32ILC-24042	Am32	GB47181-PA
HILC-6065	AmelILC-16173	Amel	XP_001123307.2
HILC-6065	Amh3ILC-09163	Amh3	XP_001123307.2
HILC-6066	Am32ILC-17346	Am32	GB41148-PA
HILC-6066	AmelILC-08190	Amel	XP_396738.2
HILC-6066	Amh3ILC-08094	Amh3	XP_396738.2
HILC-6067	Am32ILC-10524	Am32	GB55603-PA
HILC-6067	AmelILC-02977	Amel	XP_003251288.1
HILC-6067	Amh3ILC-02853	Amh3	XP_003251288.1
HILC-6068	Am32ILC-06183	Am32	GB55081-PA
HILC-6068	AmelILC-12353	Amel	XP_391919.2
HILC-6068	Amh3ILC-12212	Amh3	XP_391919.2
HILC-6069	Am32ILC-04844	Am32	GB44877-PA
HILC-6069	AmelILC-12045	Amel	XP_001121911.1
HILC-6069	Amh3ILC-11923	Amh3	XP_001121911.1
HILC-6070	Am32ILC-08611	Am32	GB50208-PA
HILC-6070	AmelILC-15001	Amel	XP_394069.4
HILC-6070	Amh3ILC-14908	Amh3	XP_394069.4
HILC-6071	Am32ILC-18231	Am32	GB42736-PA
HILC-6071	AmelILC-09429	Amel	XP_006561658.1
HILC-6071	Amh3ILC-09334	Amh3	XP_006561658.1
HILC-6072	Am32ILC-22306	Am32	GB45569-PA
HILC-6072	AmelILC-15800	Amel	XP_001122345.3
HILC-6072	Amh3ILC-06130	Amh3	XP_026297098.1
HILC-6073	Am32ILC-18583	Am32	GB42888-PA
HILC-6073	AmelILC-09728	Amel	XP_001120395.3
HILC-6073	Amh3ILC-09642	Amh3	XP_026298572.1
HILC-6074	Am32ILC-00515	Am32	GB41039-PA
HILC-6074	AmelILC-00775	Amel	XP_396914.2
HILC-6074	Amh3ILC-00725	Amh3	XP_396914.2
HILC-6075	Am32ILC-09030	Am32	GB54448-PA
HILC-6075	AmelILC-14469	Amel	XP_006559261.1
HILC-6075	Amh3ILC-14403	Amh3	XP_624227.2
HILC-6076	Am32ILC-05881	Am32	GB52058-PA
HILC-6076	AmelILC-12799	Amel	XP_006566939.1
HILC-6076	Amh3ILC-12722	Amh3	XP_393875.1
HILC-6077	Am32ILC-08034	Am32	GB54691-PA
HILC-6077	AmelILC-14525	Amel	XP_001121481.1
HILC-6077	Amh3ILC-14463	Amh3	XP_001121481.1
HILC-6078	Am32ILC-12449	Am32	GB43999-PA
HILC-6078	AmelILC-04948	Amel	XP_624806.3
HILC-6078	Amh3ILC-04681	Amh3	XP_624806.3
HILC-6079	Am32ILC-05178	Am32	GB55191-PA
HILC-6079	AmelILC-11137	Amel	XP_003249427.1
HILC-6079	Amh3ILC-10978	Amh3	XP_003249427.1
HILC-6080	Am32ILC-11919	Am32	GB53674-PA
HILC-6080	AmelILC-03691	Amel	XP_006563979.1
HILC-6080	Amh3ILC-03670	Amh3	XP_006563978.2
HILC-6081	Am32ILC-00551	Am32	GB41027-PA
HILC-6081	AmelILC-00806	Amel	XP_623942.2
HILC-6081	Amh3ILC-00698	Amh3	XP_623942.2
HILC-6082	Am32ILC-07642	Am32	GB41741-PA
HILC-6082	AmelILC-14306	Amel	XP_392023.1
HILC-6082	Amh3ILC-14099	Amh3	XP_392023.1
HILC-6083	Am32ILC-10596	Am32	GB55628-PA
HILC-6083	AmelILC-02929	Amel	XP_006569035.1
HILC-6083	Amh3ILC-02803	Amh3	XP_006569035.1
HILC-6084	Am32ILC-16193	Am32	GB42449-PA
HILC-6084	AmelILC-07858	Amel	XP_016768706.1
HILC-6084	Amh3ILC-07645	Amh3	XP_016768706.1
HILC-6085	Am32ILC-12876	Am32	GB49516-PA
HILC-6085	AmelILC-04332	Amel	XP_623999.1
HILC-6085	Amh3ILC-04414	Amh3	XP_006560676.1
HILC-6086	Am32ILC-00692	Am32	GB47670-PA
HILC-6086	AmelILC-00112	Amel	XP_006558661.1
HILC-6086	Amh3ILC-00144	Amh3	XP_006558659.1
HILC-6087	Am32ILC-00027	Am32	GB42175-PA
HILC-6087	AmelILC-00028	Amel	XP_006557421.1
HILC-6087	Amh3ILC-00050	Amh3	XP_006557422.2
HILC-6088	Am32ILC-03436	Am32	GB51067-PA
HILC-6088	AmelILC-10771	Amel	XP_395252.2
HILC-6088	Amh3ILC-10467	Amh3	XP_395252.2
HILC-6089	Am32ILC-10765	Am32	GB50702-PA
HILC-6089	AmelILC-02177	Amel	XP_003249228.1
HILC-6089	Amh3ILC-02024	Amh3	XP_003249228.1
HILC-6090	Am32ILC-19356	Am32	GB47906-PA
HILC-6090	AmelILC-15890	Amel	XP_006571888.1
HILC-6090	Amh3ILC-12827	Amh3	XP_001122709.2
HILC-6091	Am32ILC-05624	Am32	GB40600-PA
HILC-6091	AmelILC-12477	Amel	XP_006562334.1
HILC-6091	Amh3ILC-12472	Amh3	XP_006562334.1
HILC-6092	Am32ILC-17778	Am32	GB54555-PA
HILC-6092	AmelILC-08543	Amel	XP_624594.1
HILC-6092	Amh3ILC-08411	Amh3	XP_624594.1
HILC-6093	Am32ILC-03029	Am32	GB48404-PA
HILC-6093	AmelILC-10305	Amel	XP_624879.1
HILC-6093	Amh3ILC-10282	Amh3	XP_624879.1
HILC-6094	Am32ILC-16614	Am32	GB49705-PA
HILC-6094	AmelILC-07373	Amel	XP_393500.1
HILC-6094	Amh3ILC-07206	Amh3	XP_003249222.1
HILC-6095	Am32ILC-11939	Am32	GB53707-PA
HILC-6095	AmelILC-03709	Amel	XP_624918.2
HILC-6095	Amh3ILC-03686	Amh3	XP_006563989.1
HILC-6096	Am32ILC-21423	Am32	GB55891-PA
HILC-6096	AmelILC-17096	Amel	XP_392996.1
HILC-6096	Amh3ILC-02078	Amh3	XP_392996.1
HILC-6097	Am32ILC-09853	Am32	GB50728-PA
HILC-6097	AmelILC-02439	Amel	XP_001120413.1
HILC-6097	Amh3ILC-02366	Amh3	XP_001120413.1
HILC-6098	Am32ILC-11872	Am32	GB55852-PA
HILC-6098	AmelILC-03653	Amel	XP_003249767.1
HILC-6098	Amh3ILC-03543	Amh3	XP_392285.1
HILC-6099	Am32ILC-12231	Am32	GB44131-PA
HILC-6099	AmelILC-04768	Amel	XP_394467.1
HILC-6099	Amh3ILC-04861	Amh3	XP_394467.1
HILC-6100	Am32ILC-14376	Am32	GB46764-PA
HILC-6100	AmelILC-05294	Amel	XP_394551.1
HILC-6100	Amh3ILC-05339	Amh3	XP_394551.1
HILC-6101	Am32ILC-02262	Am32	GB53945-PA
HILC-6101	AmelILC-02062	Amel	XP_016773432.1
HILC-6101	Amh3ILC-01820	Amh3	XP_026298584.1
HILC-6102	Am32ILC-11401	Am32	GB51918-PA
HILC-6102	AmelILC-03250	Amel	XP_006558067.1
HILC-6102	Amh3ILC-03251	Amh3	XP_006558067.1
HILC-6103	Am32ILC-08244	Am32	GB50571-PA
HILC-6103	AmelILC-14679	Amel	XP_006561057.1
HILC-6103	Amh3ILC-14622	Amh3	XP_006561057.2
HILC-6104	Am32ILC-00521	Am32	GB41068-PA
HILC-6104	AmelILC-00780	Amel	XP_393417.3
HILC-6104	Amh3ILC-00720	Amh3	XP_393417.3
HILC-6105	Am32ILC-12357	Am32	GB44188-PA
HILC-6105	AmelILC-04874	Amel	XP_006567310.1
HILC-6105	Amh3ILC-04754	Amh3	XP_016767424.1
HILC-6106	Am32ILC-01863	Am32	GB48926-PA
HILC-6106	AmelILC-01659	Amel	XP_392749.1
HILC-6106	Amh3ILC-01538	Amh3	XP_392749.1
HILC-6107	Am32ILC-17812	Am32	GB43875-PA
HILC-6107	AmelILC-08681	Amel	XP_397054.2
HILC-6107	Amh3ILC-08530	Amh3	XP_397054.2
HILC-6108	Am32ILC-09027	Am32	GB54447-PA
HILC-6108	AmelILC-14466	Amel	XP_003249459.1
HILC-6108	Amh3ILC-14400	Amh3	XP_003249459.1
HILC-6109	Am32ILC-00414	Am32	GB48969-PA
HILC-6109	AmelILC-00702	Amel	XP_397512.1
HILC-6109	Amh3ILC-00644	Amh3	XP_397512.1
HILC-6110	Am32ILC-03571	Am32	GB51118-PA
HILC-6110	AmelILC-10659	Amel	XP_001121371.2
HILC-6110	Amh3ILC-10579	Amh3	XP_001121371.2
HILC-6111	Am32ILC-06987	Am32	GB49031-PA
HILC-6111	AmelILC-13550	Amel	XP_625104.2
HILC-6111	Amh3ILC-13492	Amh3	XP_625104.2
HILC-6112	Am32ILC-18471	Am32	GB42641-PA
HILC-6112	AmelILC-09649	Amel	XP_003249924.2
HILC-6112	Amh3ILC-09554	Amh3	XP_003249924.2
HILC-6113	Am32ILC-16802	Am32	GB47881-PA
HILC-6113	AmelILC-08090	Amel	XP_392912.1
HILC-6113	Amh3ILC-07962	Amh3	XP_392912.1
HILC-6114	Am32ILC-14148	Am32	GB45635-PA
HILC-6114	AmelILC-06050	Amel	XP_396004.2
HILC-6114	Amh3ILC-06095	Amh3	XP_396004.2
HILC-6115	Am32ILC-19901	Am32	GB48835-PA
HILC-6115	AmelILC-15931	Amel	XP_006571904.1
HILC-6115	Amh3ILC-11191	Amh3	XP_006571904.1
HILC-6116	Am32ILC-08012	Am32	GB54685-PA
HILC-6116	AmelILC-14506	Amel	XP_001120192.2
HILC-6116	Amh3ILC-14443	Amh3	XP_001120192.2
HILC-6117	Am32ILC-02344	Am32	GB53917-PA
HILC-6117	AmelILC-01998	Amel	XP_016770600.1
HILC-6117	Amh3ILC-01882	Amh3	XP_016770600.2
HILC-6118	Am32ILC-00109	Am32	GB40800-PA
HILC-6118	AmelILC-00471	Amel	XP_001122788.1
HILC-6118	Amh3ILC-00565	Amh3	XP_001122788.1
HILC-6119	Am32ILC-18262	Am32	GB42725-PA
HILC-6119	AmelILC-09460	Amel	XP_003249977.1
HILC-6119	Amh3ILC-09360	Amh3	XP_003249977.1
HILC-6120	Am32ILC-03867	Am32	GB56028-PA
HILC-6120	AmelILC-10023	Amel	XP_006557858.1
HILC-6120	Amh3ILC-09964	Amh3	XP_006557857.1
HILC-6121	Am32ILC-12491	Am32	GB53018-PA
HILC-6121	AmelILC-04983	Amel	XP_016767214.1
HILC-6121	Amh3ILC-04990	Amh3	XP_016767214.1
HILC-6122	Am32ILC-17690	Am32	GB40338-PA
HILC-6122	AmelILC-08471	Amel	XP_006559727.1
HILC-6122	Amh3ILC-08326	Amh3	XP_006559727.1
HILC-6123	Am32ILC-09783	Am32	GB50815-PA
HILC-6123	AmelILC-02384	Amel	XP_397367.1
HILC-6123	Amh3ILC-02312	Amh3	XP_397367.1
HILC-6124	Am32ILC-06598	Am32	GB48252-PA
HILC-6124	AmelILC-13019	Amel	XP_006558546.1
HILC-6124	Amh3ILC-13032	Amh3	XP_393902.1
HILC-6125	Am32ILC-03046	Am32	GB48414-PA
HILC-6125	AmelILC-10323	Amel	XP_396163.2
HILC-6125	Amh3ILC-10265	Amh3	XP_396163.2
HILC-6126	Am32ILC-00013	Am32	GB42168-PA
HILC-6126	AmelILC-00019	Amel	XP_006557415.1
HILC-6126	Amh3ILC-00062	Amh3	XP_624070.1
HILC-6127	Am32ILC-07203	Am32	GB54112-PA
HILC-6127	AmelILC-13925	Amel	XP_397043.2
HILC-6127	Amh3ILC-13873	Amh3	XP_397043.2
HILC-6128	Am32ILC-17623	Am32	GB40535-PA
HILC-6128	AmelILC-08408	Amel	XP_001122342.2
HILC-6128	Amh3ILC-08263	Amh3	XP_006559667.1
HILC-6129	Am32ILC-01389	Am32	GB47396-PA
HILC-6129	AmelILC-01307	Amel	XP_006570876.1
HILC-6129	Amh3ILC-01269	Amh3	XP_006570877.1
HILC-6130	Am32ILC-10991	Am32	GB56016-PA
HILC-6130	AmelILC-03235	Amel	XP_001119919.1
HILC-6130	Amh3ILC-03223	Amh3	XP_001119919.1
HILC-6131	Am32ILC-12270	Am32	GB44063-PA
HILC-6131	AmelILC-04799	Amel	XP_001120355.1
HILC-6131	Amh3ILC-04829	Amh3	XP_001120355.1
HILC-6132	Am32ILC-01288	Am32	GB47433-PA
HILC-6132	AmelILC-01385	Amel	XP_393322.1
HILC-6132	Amh3ILC-01191	Amh3	XP_393322.1
HILC-6133	Am32ILC-16742	Am32	GB42539-PA
HILC-6133	AmelILC-07512	Amel	XP_016768771.1
HILC-6133	Amh3ILC-07316	Amh3	XP_003249574.1
HILC-6134	Am32ILC-04601	Am32	GB45187-PA
HILC-6134	AmelILC-11801	Amel	XP_016770625.1
HILC-6134	Amh3ILC-11688	Amh3	XP_016770625.2
HILC-6135	Am32ILC-07872	Am32	GB43580-PA
HILC-6135	AmelILC-13719	Amel	NP_001138311.1
HILC-6135	Amh3ILC-13624	Amh3	NP_001138311.1
HILC-6136	Am32ILC-01967	Am32	GB51623-PA
HILC-6136	AmelILC-01752	Amel	XP_394153.1
HILC-6136	Amh3ILC-01585	Amh3	XP_394153.1
HILC-6137	Am32ILC-04619	Am32	GB45192-PA
HILC-6137	AmelILC-11821	Amel	XP_391861.2
HILC-6137	Amh3ILC-11708	Amh3	XP_391861.2
HILC-6138	Am32ILC-17943	Am32	GB41831-PA
HILC-6138	AmelILC-08882	Amel	XP_016768988.1
HILC-6138	Amh3ILC-08562	Amh3	XP_026298116.1
HILC-6139	Am32ILC-24963	Am32	GB48200-PA
HILC-6139	AmelILC-15823	Amel	XP_003251801.1
HILC-6139	Amh3ILC-12879	Amh3	XP_003251801.1
HILC-6140	Am32ILC-07438	Am32	GB52688-PA
HILC-6140	AmelILC-14139	Amel	XP_393352.2
HILC-6140	Amh3ILC-13970	Amh3	XP_393352.2
HILC-6141	Am32ILC-09970	Am32	GB52447-PA
HILC-6141	AmelILC-02546	Amel	XP_003250776.1
HILC-6141	Amh3ILC-02621	Amh3	XP_003250777.1
HILC-6142	Am32ILC-18503	Am32	GB42629-PA
HILC-6142	AmelILC-09666	Amel	XP_001122344.1
HILC-6142	Amh3ILC-09581	Amh3	XP_001122344.1
HILC-6143	Am32ILC-13939	Am32	GB41376-PA
HILC-6143	AmelILC-05923	Amel	XP_392393.1
HILC-6143	Amh3ILC-05896	Amh3	XP_026296820.1
HILC-6144	Am32ILC-09640	Am32	GB45977-PA
HILC-6144	AmelILC-15744	Amel	XP_003250223.1
HILC-6144	Amh3ILC-15571	Amh3	XP_003250223.1
HILC-6145	Am32ILC-11844	Am32	GB55835-PA
HILC-6145	AmelILC-03627	Amel	XP_006560985.1
HILC-6145	Amh3ILC-03567	Amh3	XP_006560985.1
HILC-6146	Am32ILC-13705	Am32	GB44686-PA
HILC-6146	AmelILC-05808	Amel	XP_006567995.1
HILC-6146	Amh3ILC-05599	Amh3	XP_026296720.1
HILC-6147	Am32ILC-14895	Am32	GB48552-PA
HILC-6147	AmelILC-06597	Amel	XP_625023.1
HILC-6147	Amh3ILC-06418	Amh3	XP_625023.1
HILC-6148	Am32ILC-13772	Am32	GB47834-PA
HILC-6148	AmelILC-05899	Amel	XP_006569546.1
HILC-6148	Amh3ILC-05854	Amh3	XP_006569545.1
HILC-6149	Am32ILC-14373	Am32	GB46707-PA
HILC-6149	AmelILC-05291	Amel	XP_395839.1
HILC-6149	Amh3ILC-05342	Amh3	XP_395839.1
HILC-6150	Am32ILC-07586	Am32	GB41620-PA
HILC-6150	AmelILC-14262	Amel	XP_016771560.1
HILC-6150	Amh3ILC-14144	Amh3	XP_016771560.1
HILC-6151	Am32ILC-09418	Am32	GB47606-PA
HILC-6151	AmelILC-15553	Amel	XP_395810.4
HILC-6151	Amh3ILC-15514	Amh3	XP_395810.4
HILC-6152	Am32ILC-01520	Am32	GB50371-PA
HILC-6152	AmelILC-00187	Amel	XP_006559927.1
HILC-6152	Amh3ILC-00209	Amh3	XP_016773305.1
HILC-6153	Am32ILC-06864	Am32	GB40080-PA
HILC-6153	AmelILC-13238	Amel	XP_003249686.1
HILC-6153	Amh3ILC-13166	Amh3	XP_026300637.1
HILC-6154	Am32ILC-11729	Am32	GB51526-PA
HILC-6154	AmelILC-03534	Amel	XP_393581.3
HILC-6154	Amh3ILC-03480	Amh3	XP_006560547.1
HILC-6155	Am32ILC-09886	Am32	GB48917-PA
HILC-6155	AmelILC-02467	Amel	XP_016766403.1
HILC-6155	Amh3ILC-02392	Amh3	XP_016766404.2
HILC-6156	Am32ILC-12897	Am32	GB55920-PA
HILC-6156	AmelILC-04471	Amel	XP_016767087.1
HILC-6156	Amh3ILC-04466	Amh3	XP_026296262.1
HILC-6157	Am32ILC-01886	Am32	GB51590-PA
HILC-6157	AmelILC-01678	Amel	XP_623980.2
HILC-6157	Amh3ILC-01651	Amh3	XP_623980.2
HILC-6158	Am32ILC-12940	Am32	GB55944-PA
HILC-6158	AmelILC-04501	Amel	XP_001121698.2
HILC-6158	Amh3ILC-04434	Amh3	XP_001121698.2
HILC-6159	Am32ILC-01332	Am32	GB47475-PA
HILC-6159	AmelILC-01348	Amel	XP_395659.1
HILC-6159	Amh3ILC-01229	Amh3	XP_395659.1
HILC-6160	Am32ILC-14807	Am32	GB46011-PA
HILC-6160	AmelILC-06461	Amel	XP_006562526.1
HILC-6160	Amh3ILC-06748	Amh3	XP_003250091.1
HILC-6161	Am32ILC-09968	Am32	GB52446-PA
HILC-6161	AmelILC-02544	Amel	XP_006565900.1
HILC-6161	Amh3ILC-02623	Amh3	XP_006565899.1
HILC-6162	Am32ILC-07581	Am32	GB41623-PA
HILC-6162	AmelILC-14258	Amel	XP_003250694.1
HILC-6162	Amh3ILC-14148	Amh3	XP_003250694.2
HILC-6163	Am32ILC-02558	Am32	GB53186-PA
HILC-6163	AmelILC-00297	Amel	XP_625005.1
HILC-6163	Amh3ILC-00310	Amh3	XP_625005.1
HILC-6164	Am32ILC-07558	Am32	GB41633-PA
HILC-6164	AmelILC-14240	Amel	XP_006565801.1
HILC-6164	Amh3ILC-14165	Amh3	XP_006565801.1
