hiLocus	iLocus	Species	Protein
HILC-1855	NvitILC-08897	Nvit	XP_016840647.1
HILC-1856	Amh3ILC-08164	Amh3	XP_396699.1
HILC-1856	BterILC-14958	Bter	XP_003403106.1
HILC-1856	CfloILC-12802	Cflo	XP_011257000.1
HILC-1856	HsalILC-21508	Hsal	XP_011149434.1
HILC-1856	PcanILC-14790	Pcan	XP_014614783.1
HILC-1856	PdomILC-06405	Pdom	XP_015177101.1
HILC-1856	NvitILC-02528	Nvit	XP_008215296.1
HILC-1857	Amh3ILC-07881	Amh3	XP_395163.2
HILC-1857	BterILC-04894	Bter	XP_003396794.1
HILC-1857	CfloILC-22693	Cflo	XP_011264446.1
HILC-1857	HsalILC-01704	Hsal	XP_011144641.1
HILC-1857	PcanILC-04122	Pcan	XP_014599946.1
HILC-1857	PdomILC-04348	Pdom	XP_015173695.1
HILC-1857	NvitILC-01135	Nvit	XP_001605493.1
HILC-1858	Amh3ILC-12894	Amh3	XP_625063.2
HILC-1858	BterILC-10029	Bter	XP_003400191.1
HILC-1858	CfloILC-23627	Cflo	XP_011265301.1
HILC-1858	HsalILC-07278	Hsal	XP_011136856.1
HILC-1858	PcanILC-04690	Pcan	XP_014600741.1
HILC-1858	PdomILC-02871	Pdom	XP_015171685.1
HILC-1858	NvitILC-22852	Nvit	XP_001602249.2
HILC-1859	Amh3ILC-14687	Amh3	XP_006561099.1
HILC-1859	BterILC-11647	Bter	XP_003401237.1
HILC-1859	CfloILC-16327	Cflo	XP_011259798.1
HILC-1859	HsalILC-26596	Hsal	XP_011153504.1
HILC-1859	PcanILC-06270	Pcan	XP_014603069.1
HILC-1859	PdomILC-05013	Pdom	XP_015174694.1
HILC-1859	NvitILC-03138	Nvit	XP_008215875.1
HILC-1860	Amh3ILC-08533	Amh3	XP_006563826.1
HILC-1860	BterILC-14807	Bter	XP_012174942.1
HILC-1860	CfloILC-01451	Cflo	XP_011257147.1
HILC-1860	HsalILC-18314	Hsal	XP_011146563.1
HILC-1860	PcanILC-09394	Pcan	XP_014607986.1
HILC-1860	PdomILC-10876	Pdom	XP_015183656.1
HILC-1860	NvitILC-04614	Nvit	XP_003424917.1
HILC-1861	Amh3ILC-01125	Amh3	XP_016772982.1
HILC-1861	BterILC-00772	Bter	XP_003393461.1
HILC-1861	CfloILC-01246	Cflo	XP_019882920.1
HILC-1861	HsalILC-19222	Hsal	XP_011147434.1
HILC-1861	PcanILC-06730	Pcan	XP_014604031.1
HILC-1861	PdomILC-07310	Pdom	XP_015178476.1
HILC-1861	NvitILC-22379	Nvit	NP_001161318.1
HILC-1862	Amh3ILC-01796	Amh3	XP_624749.4
HILC-1862	BterILC-00071	Bter	XP_003392943.1
HILC-1862	CfloILC-14877	Cflo	XP_011258539.1
HILC-1862	HsalILC-25945	Hsal	XP_011152899.1
HILC-1862	PcanILC-00155	Pcan	XP_014609468.1
HILC-1862	PdomILC-05802	Pdom	XP_015176084.1
HILC-1862	NvitILC-00196	Nvit	XP_001605922.1
HILC-1863	Amh3ILC-04082	Amh3	XP_001120217.1
HILC-1863	BterILC-01962	Bter	XP_003394171.1
HILC-1863	CfloILC-03888	Cflo	XP_011269207.1
HILC-1863	HsalILC-03109	Hsal	XP_011153816.1
HILC-1863	PcanILC-07031	Pcan	XP_014604472.1
HILC-1863	PdomILC-13258	Pdom	XP_015187323.1
HILC-1863	NvitILC-03002	Nvit	NP_001165855.1
HILC-1864	Amh3ILC-08067	Amh3	XP_397354.3
HILC-1864	BterILC-05746	Bter	XP_020719849.1
HILC-1864	CfloILC-12783	Cflo	XP_011256974.1
HILC-1864	HsalILC-20083	Hsal	XP_011148187.1
HILC-1864	PcanILC-13035	Pcan	XP_014612957.1
HILC-1864	PdomILC-14435	Pdom	XP_015188929.1
HILC-1864	NvitILC-17461	Nvit	XP_016843518.1
HILC-1865	Amh3ILC-07025	Amh3	NP_001155181.1
HILC-1865	BterILC-02668	Bter	XP_003394776.1
HILC-1865	CfloILC-03734	Cflo	XP_011269099.1
HILC-1865	HsalILC-24389	Hsal	XP_011151711.1
HILC-1865	PcanILC-10963	Pcan	XP_014610309.1
HILC-1865	PdomILC-14026	Pdom	XP_015188417.1
HILC-1865	NvitILC-15583	Nvit	XP_008205644.2
HILC-1866	Amh3ILC-11685	Amh3	XP_001121442.1
HILC-1866	BterILC-08674	Bter	XP_020721294.1
HILC-1866	CfloILC-12423	Cflo	XP_011256691.1
HILC-1866	HsalILC-17920	Hsal	XP_011146197.1
HILC-1866	PcanILC-03968	Pcan	XP_014599790.1
HILC-1866	PdomILC-04511	Pdom	XP_015173892.1
HILC-1866	NvitILC-23321	Nvit	XP_008217127.1
HILC-1867	Amh3ILC-08361	Amh3	XP_026298364.1
HILC-1867	BterILC-05644	Bter	XP_003397010.1
HILC-1867	CfloILC-25490	Cflo	XP_011266662.1
HILC-1867	HsalILC-17357	Hsal	XP_011145820.1
HILC-1867	PcanILC-11775	Pcan	XP_014611282.1
HILC-1867	PdomILC-06912	Pdom	XP_015177884.1
HILC-1867	NvitILC-08417	Nvit	XP_001604605.1
HILC-1868	Amh3ILC-02276	Amh3	XP_006561152.1
HILC-1868	BterILC-00959	Bter	XP_003393518.1
HILC-1868	CfloILC-16398	Cflo	XP_011259861.1
HILC-1868	HsalILC-18349	Hsal	XP_011146594.1
HILC-1868	PcanILC-13236	Pcan	XP_014613226.1
HILC-1868	PdomILC-00139	Pdom	XP_015191035.1
HILC-1868	NvitILC-13419	Nvit	XP_001604961.2
HILC-1869	Amh3ILC-04219	Amh3	XP_026295807.1
HILC-1869	BterILC-02887	Bter	XP_003395128.1
HILC-1869	CfloILC-16786	Cflo	XP_011260130.1
HILC-1869	HsalILC-17857	Hsal	XP_011146084.1
HILC-1869	PcanILC-04596	Pcan	XP_014600724.1
HILC-1869	PdomILC-03058	Pdom	XP_015171735.1
HILC-1869	NvitILC-05833	Nvit	XP_008205059.2
HILC-1870	Amh3ILC-06126	Amh3	XP_001120557.1
HILC-1870	BterILC-14035	Bter	XP_003402743.1
HILC-1870	CfloILC-11213	Cflo	XP_011255450.1
HILC-1870	HsalILC-11491	Hsal	XP_011140799.1
HILC-1870	PcanILC-12793	Pcan	XP_014612636.1
HILC-1870	PdomILC-14621	Pdom	XP_015189116.1
HILC-1870	NvitILC-18885	Nvit	XP_001606837.1
HILC-1871	Amh3ILC-12690	Amh3	XP_026299984.1
HILC-1871	BterILC-09059	Bter	XP_012170606.1
HILC-1871	CfloILC-01206	Cflo	XP_011254926.1
HILC-1871	HsalILC-10170	Hsal	XP_011139463.1
HILC-1871	PcanILC-13260	Pcan	XP_014613261.1
HILC-1871	PdomILC-14694	Pdom	XP_015189234.1
HILC-1871	NvitILC-01491	Nvit	XP_001601920.1
HILC-1872	Amh3ILC-07681	Amh3	NP_001164443.1
HILC-1872	BterILC-04528	Bter	XP_020719491.1
HILC-1872	CfloILC-27452	Cflo	XP_011267981.1
HILC-1872	HsalILC-12396	Hsal	XP_019697570.1
HILC-1872	PcanILC-02179	Pcan	XP_014616268.1
HILC-1872	PdomILC-00577	Pdom	XP_015177419.1
HILC-1872	NvitILC-00538	Nvit	XP_001608151.1
HILC-1873	Amh3ILC-08502	Amh3	XP_016769109.1
HILC-1873	BterILC-14943	Bter	XP_020723756.1
HILC-1873	CfloILC-22063	Cflo	XP_011263885.1
HILC-1873	HsalILC-21297	Hsal	XP_011149247.1
HILC-1873	PcanILC-08864	Pcan	XP_014607165.1
HILC-1873	PdomILC-01727	Pdom	XP_015189022.1
HILC-1873	NvitILC-02225	Nvit	XP_001603311.1
HILC-1874	Amh3ILC-06721	Amh3	XP_006562497.2
HILC-1874	BterILC-04240	Bter	XP_012164783.1
HILC-1874	CfloILC-13149	Cflo	XP_011257229.1
HILC-1874	HsalILC-00333	Hsal	XP_019700816.1
HILC-1874	PcanILC-13906	Pcan	XP_014614171.1
HILC-1874	PdomILC-12872	Pdom	XP_015186716.1
HILC-1874	NvitILC-07765	Nvit	XP_016839781.1
HILC-1875	Amh3ILC-14445	Amh3	NP_001161808.1
HILC-1875	BterILC-11208	Bter	XP_003401545.1
HILC-1875	CfloILC-01079	Cflo	XP_011254159.1
HILC-1875	HsalILC-22401	Hsal	XP_011150235.1
HILC-1875	PcanILC-05848	Pcan	XP_014602588.1
HILC-1875	PdomILC-04469	Pdom	XP_015174113.1
HILC-1875	NvitILC-12843	Nvit	XP_008201808.1
HILC-1876	Amh3ILC-04830	Amh3	XP_396588.2
HILC-1876	BterILC-03220	Bter	XP_003394894.1
HILC-1876	CfloILC-17053	Cflo	XP_011260293.1
HILC-1876	HsalILC-20362	Hsal	XP_011148451.1
HILC-1876	PcanILC-10780	Pcan	XP_014610049.1
HILC-1876	PdomILC-00673	Pdom	XP_015175110.1
HILC-1876	NvitILC-07468	Nvit	XP_001600472.1
HILC-1877	Amh3ILC-02312	Amh3	XP_397367.1
HILC-1877	BterILC-00904	Bter	XP_003393581.1
HILC-1877	CfloILC-24248	Cflo	XP_011265769.1
HILC-1877	HsalILC-11616	Hsal	XP_011140871.1
HILC-1877	PcanILC-00842	Pcan	XP_014606170.1
HILC-1877	PdomILC-03108	Pdom	XP_015172069.1
HILC-1877	NvitILC-10822	Nvit	XP_001607973.1
HILC-1878	Amh3ILC-10263	Amh3	XP_006562885.1
HILC-1878	BterILC-07474	Bter	XP_012167896.1
HILC-1878	CfloILC-19199	Cflo	XP_011261811.1
HILC-1878	HsalILC-11387	Hsal	XP_011140673.1
HILC-1878	PcanILC-11487	Pcan	XP_014610945.1
HILC-1878	PdomILC-13824	Pdom	XP_015188149.1
HILC-1878	NvitILC-24396	Nvit	XP_003428087.1
HILC-1879	Amh3ILC-11236	Amh3	XP_624536.2
HILC-1879	BterILC-08054	Bter	XP_003398832.1
HILC-1879	CfloILC-27171	Cflo	XP_011267751.1
HILC-1879	HsalILC-24273	Hsal	XP_019700345.1
HILC-1879	PcanILC-02831	Pcan	XP_014597813.1
HILC-1879	PdomILC-09795	Pdom	XP_015182272.1
HILC-1879	NvitILC-07600	Nvit	XP_001604870.1
HILC-1880	Amh3ILC-03567	Amh3	XP_006560985.1
HILC-1880	BterILC-01882	Bter	XP_003394222.1
HILC-1880	CfloILC-05009	Cflo	XP_011250464.2
HILC-1880	HsalILC-16450	Hsal	XP_011145087.1
HILC-1880	PcanILC-01976	Pcan	XP_014615994.1
HILC-1880	PdomILC-03779	Pdom	XP_015173019.1
HILC-1880	NvitILC-12299	Nvit	XP_001602076.1
HILC-1881	Amh3ILC-14198	Amh3	XP_006565727.1
HILC-1881	BterILC-10093	Bter	XP_003400387.1
HILC-1881	CfloILC-27188	Cflo	XP_011267780.1
HILC-1881	HsalILC-15278	Hsal	XP_011144125.1
HILC-1881	PcanILC-01236	Pcan	XP_014613528.1
HILC-1881	PdomILC-04170	Pdom	XP_015173556.1
HILC-1881	NvitILC-06778	Nvit	XP_008213428.2
HILC-1882	Amh3ILC-02337	Amh3	XP_006561213.1
HILC-1882	BterILC-01664	Bter	XP_003394071.1
HILC-1882	CfloILC-12002	Cflo	XP_011256075.1
HILC-1882	HsalILC-16951	Hsal	XP_011145474.1
HILC-1882	PcanILC-08227	Pcan	XP_014606186.1
HILC-1882	PdomILC-13691	Pdom	XP_015187955.1
HILC-1882	NvitILC-10949	Nvit	XP_001599035.1
HILC-1883	Amh3ILC-13229	Amh3	XP_624733.1
HILC-1883	BterILC-09682	Bter	XP_003400038.1
HILC-1883	CfloILC-01814	Cflo	XP_011260582.1
HILC-1883	HsalILC-08469	Hsal	XP_011137916.1
HILC-1883	PcanILC-08662	Pcan	XP_014606895.1
HILC-1883	PdomILC-06416	Pdom	XP_015177087.1
HILC-1883	NvitILC-11453	Nvit	XP_016841865.1
HILC-1884	Amh3ILC-12717	Amh3	XP_006566942.2
HILC-1884	BterILC-09296	Bter	XP_003399769.1
HILC-1884	CfloILC-13303	Cflo	XP_011257395.1
HILC-1884	HsalILC-10902	Hsal	XP_011140213.1
HILC-1884	PcanILC-04802	Pcan	XP_014600903.1
HILC-1884	PdomILC-04701	Pdom	XP_015174247.1
HILC-1884	NvitILC-12206	Nvit	XP_016842103.1
HILC-1885	Amh3ILC-10443	Amh3	XP_006566061.1
HILC-1885	BterILC-07387	Bter	XP_003398300.1
HILC-1885	CfloILC-17354	Cflo	XP_011260580.1
HILC-1885	HsalILC-06606	Hsal	XP_019696121.1
HILC-1885	PcanILC-03083	Pcan	XP_014598005.1
HILC-1885	PdomILC-02054	Pdom	XP_015191001.1
HILC-1885	NvitILC-17524	Nvit	XP_001599142.1
HILC-1886	Amh3ILC-03252	Amh3	XP_396161.2
HILC-1886	BterILC-01702	Bter	XP_003394355.1
HILC-1886	CfloILC-09722	Cflo	XP_011254208.1
HILC-1886	HsalILC-15506	Hsal	XP_011144280.1
HILC-1886	PcanILC-05219	Pcan	XP_014601649.1
HILC-1886	PdomILC-09302	Pdom	XP_015181383.1
HILC-1886	NvitILC-04170	Nvit	XP_008212484.1
HILC-1887	Amh3ILC-13629	Amh3	XP_393962.3
HILC-1887	BterILC-10792	Bter	XP_003400882.1
HILC-1887	CfloILC-06548	Cflo	XP_011251689.1
HILC-1887	HsalILC-15554	Hsal	XP_011144290.1
HILC-1887	PcanILC-12226	Pcan	XP_014611880.1
HILC-1887	PdomILC-11435	Pdom	XP_015184639.1
HILC-1887	NvitILC-03040	Nvit	XP_016843732.1
HILC-1888	Amh3ILC-08749	Amh3	XP_006566897.1
HILC-1888	BterILC-15039	Bter	XP_012175175.1
HILC-1888	CfloILC-18041	Cflo	XP_011261010.1
HILC-1888	HsalILC-22703	Hsal	XP_011150497.1
HILC-1888	PcanILC-08586	Pcan	XP_014606772.1
HILC-1888	PdomILC-08410	Pdom	XP_015180241.1
HILC-1888	NvitILC-18294	Nvit	XP_008209095.1
HILC-1889	Amh3ILC-06675	Amh3	XP_026296929.1
HILC-1889	BterILC-06394	Bter	XP_012167209.1
HILC-1889	CfloILC-02564	Cflo	XP_011267647.1
HILC-1889	HsalILC-13489	Hsal	XP_019697798.1
HILC-1889	PcanILC-08267	Pcan	XP_014606317.1
HILC-1889	PdomILC-12157	Pdom	XP_015185655.1
HILC-1889	NvitILC-04048	Nvit	XP_003426795.1
HILC-1890	Amh3ILC-10466	Amh3	XP_392725.1
HILC-1890	BterILC-07144	Bter	XP_020720809.1
HILC-1890	CfloILC-15548	Cflo	XP_011259114.1
HILC-1890	HsalILC-17450	Hsal	XP_011145876.1
HILC-1890	PcanILC-11989	Pcan	XP_014611566.1
HILC-1890	PdomILC-02226	Pdom	XP_015191527.1
HILC-1890	NvitILC-08172	Nvit	XP_001599074.2
HILC-1891	Amh3ILC-08117	Amh3	NP_001229926.1
HILC-1891	BterILC-15028	Bter	XP_003403165.1
HILC-1891	CfloILC-26359	Cflo	XP_011267223.1
HILC-1891	HsalILC-23571	Hsal	XP_011151262.1
HILC-1891	PcanILC-06860	Pcan	XP_014604213.1
HILC-1891	PdomILC-01206	Pdom	XP_015185298.1
HILC-1891	NvitILC-03729	Nvit	XP_008209312.1
HILC-1892	Amh3ILC-09900	Amh3	XP_006567403.1
HILC-1892	BterILC-06071	Bter	XP_003397507.1
HILC-1892	CfloILC-06790	Cflo	XP_019882244.1
HILC-1892	HsalILC-10565	Hsal	XP_011139938.1
HILC-1892	PcanILC-13828	Pcan	XP_014614024.1
HILC-1892	PdomILC-11672	Pdom	XP_015184909.1
HILC-1892	NvitILC-10841	Nvit	XP_001608008.2
HILC-1893	Amh3ILC-03036	Amh3	XP_003251320.1
HILC-1893	BterILC-01167	Bter	XP_003393699.1
HILC-1893	CfloILC-00470	Cflo	XP_011269645.1
HILC-1893	HsalILC-06287	Hsal	XP_011136153.1
HILC-1893	PcanILC-06370	Pcan	XP_014603386.1
HILC-1893	PdomILC-07843	Pdom	XP_015179146.1
HILC-1893	NvitILC-05551	Nvit	XP_001600741.1
HILC-1894	Amh3ILC-05508	Amh3	XP_016767705.1
HILC-1894	BterILC-03735	Bter	XP_003395565.1
HILC-1894	CfloILC-10952	Cflo	XP_011255231.1
HILC-1894	HsalILC-02658	Hsal	XP_011152372.1
HILC-1894	PcanILC-12079	Pcan	XP_014611705.1
HILC-1894	PdomILC-02631	Pdom	XP_015171346.1
HILC-1894	NvitILC-08849	Nvit	NP_001165931.1
HILC-1895	Amh3ILC-12628	Amh3	XP_395319.2
HILC-1895	BterILC-09336	Bter	XP_003399714.1
HILC-1895	CfloILC-20794	Cflo	XP_011262998.1
HILC-1895	HsalILC-20317	Hsal	XP_011148413.1
HILC-1895	PcanILC-00562	Pcan	XP_014602414.1
HILC-1895	PdomILC-02718	Pdom	XP_015171111.1
HILC-1895	NvitILC-13303	Nvit	XP_008202097.1
HILC-1896	Amh3ILC-15435	Amh3	XP_396630.2
HILC-1896	BterILC-12587	Bter	XP_003402152.1
HILC-1896	CfloILC-09104	Cflo	XP_011253808.1
HILC-1896	HsalILC-10531	Hsal	XP_011139852.1
HILC-1896	PcanILC-04028	Pcan	XP_014599824.1
HILC-1896	PdomILC-08682	Pdom	XP_015180365.1
HILC-1896	NvitILC-08290	Nvit	XP_016839117.1
HILC-1897	Amh3ILC-01853	Amh3	XP_392172.1
HILC-1897	BterILC-00412	Bter	XP_012165063.1
HILC-1897	CfloILC-06539	Cflo	XP_011251681.1
HILC-1897	HsalILC-15561	Hsal	XP_011144297.1
HILC-1897	PcanILC-08130	Pcan	XP_014606013.1
HILC-1897	PdomILC-03698	Pdom	XP_015173008.1
HILC-1897	NvitILC-03924	Nvit	XP_001599556.1
HILC-1898	Amh3ILC-09964	Amh3	XP_006557857.1
HILC-1898	BterILC-07458	Bter	XP_003398243.1
HILC-1898	CfloILC-05240	Cflo	XP_011250668.1
HILC-1898	HsalILC-11144	Hsal	XP_011140394.2
HILC-1898	PcanILC-10542	Pcan	XP_014609733.1
HILC-1898	PdomILC-10011	Pdom	XP_015182529.1
HILC-1898	NvitILC-05843	Nvit	XP_016837579.1
HILC-1899	Amh3ILC-14421	Amh3	XP_001121076.4
HILC-1899	BterILC-11233	Bter	XP_003401525.1
HILC-1899	CfloILC-19235	Cflo	XP_011261842.1
HILC-1899	HsalILC-13120	Hsal	XP_011142148.1
HILC-1899	PcanILC-12345	Pcan	XP_014612081.1
HILC-1899	PdomILC-09627	Pdom	XP_015181814.1
HILC-1899	NvitILC-18003	Nvit	XP_008208956.1
HILC-1900	Amh3ILC-12283	Amh3	XP_003251906.1
HILC-1900	BterILC-09241	Bter	XP_012170402.1
HILC-1900	CfloILC-03456	Cflo	XP_011268817.1
HILC-1900	HsalILC-14936	Hsal	XP_011143856.1
HILC-1900	PcanILC-12491	Pcan	XP_014612247.1
HILC-1900	PdomILC-10267	Pdom	XP_015182808.1
HILC-1900	NvitILC-22686	Nvit	XP_008213869.1
HILC-1901	Amh3ILC-05040	Amh3	XP_625098.1
HILC-1901	BterILC-03351	Bter	XP_003395302.1
HILC-1901	CfloILC-22068	Cflo	XP_011263888.1
HILC-1901	HsalILC-13422	Hsal	XP_011142429.1
HILC-1901	PcanILC-00484	Pcan	XP_014601641.1
HILC-1901	PdomILC-06167	Pdom	XP_015176928.1
HILC-1901	NvitILC-03019	Nvit	XP_003424562.1
HILC-1902	Amh3ILC-08229	Amh3	XP_006559627.1
HILC-1902	BterILC-12140	Bter	XP_012173295.1
HILC-1902	CfloILC-23453	Cflo	XP_011265163.1
HILC-1902	HsalILC-19286	Hsal	XP_011147471.1
HILC-1902	PcanILC-04296	Pcan	XP_014600092.1
HILC-1902	PdomILC-06599	Pdom	XP_015177245.1
HILC-1902	NvitILC-01432	Nvit	XP_001600692.1
HILC-1903	Amh3ILC-12902	Amh3	XP_016771422.1
HILC-1903	BterILC-09919	Bter	XP_012170912.1
HILC-1903	CfloILC-14894	Cflo	XP_011258557.1
HILC-1903	HsalILC-20416	Hsal	XP_011148492.1
HILC-1903	PcanILC-12312	Pcan	XP_014611999.1
HILC-1903	PdomILC-13329	Pdom	XP_015187390.1
HILC-1903	NvitILC-09471	Nvit	XP_016840577.1
HILC-1904	Amh3ILC-06572	Amh3	XP_006565422.1
HILC-1904	BterILC-04327	Bter	XP_012164881.1
HILC-1904	CfloILC-13176	Cflo	XP_011257273.1
HILC-1904	HsalILC-18507	Hsal	XP_011146798.1
HILC-1904	PcanILC-03873	Pcan	XP_014599489.1
HILC-1904	PdomILC-04781	Pdom	XP_015174518.1
HILC-1904	NvitILC-08050	Nvit	XP_016839875.1
HILC-1905	Amh3ILC-14007	Amh3	XP_624958.3
HILC-1905	BterILC-10404	Bter	XP_003400568.1
HILC-1905	CfloILC-17091	Cflo	XP_011260355.1
HILC-1905	HsalILC-22177	Hsal	XP_011149990.1
HILC-1905	PcanILC-06646	Pcan	XP_014603946.1
HILC-1905	PdomILC-08182	Pdom	XP_015179631.1
HILC-1905	NvitILC-22543	Nvit	XP_001599218.1
HILC-1906	Amh3ILC-09580	Amh3	XP_006561836.1
HILC-1906	BterILC-06560	Bter	XP_012167055.1
HILC-1906	CfloILC-02273	Cflo	XP_011264135.1
HILC-1906	HsalILC-03580	Hsal	XP_011154315.1
HILC-1906	PcanILC-02200	Pcan	XP_014616273.1
HILC-1906	PdomILC-00597	Pdom	XP_015178646.1
HILC-1906	NvitILC-09978	Nvit	XP_008205788.1
HILC-1907	Amh3ILC-14430	Amh3	XP_623809.3
HILC-1907	BterILC-11225	Bter	XP_012172794.1
HILC-1907	CfloILC-10372	Cflo	XP_011254710.1
HILC-1907	HsalILC-19162	Hsal	XP_011147390.1
HILC-1907	PcanILC-11081	Pcan	XP_014610433.1
HILC-1907	PdomILC-13677	Pdom	XP_015187975.1
HILC-1907	NvitILC-03213	Nvit	XP_001608295.1
HILC-1908	Amh3ILC-13864	Amh3	XP_395324.2
HILC-1908	BterILC-10573	Bter	XP_003400738.1
HILC-1908	CfloILC-07048	Cflo	XP_011251977.1
HILC-1908	HsalILC-21938	Hsal	XP_019699855.1
HILC-1908	PcanILC-06705	Pcan	XP_014603935.1
HILC-1908	PdomILC-08243	Pdom	XP_015179699.1
HILC-1908	NvitILC-10592	Nvit	XP_001607501.2
HILC-1909	Amh3ILC-15430	Amh3	XP_396572.3
HILC-1909	BterILC-12591	Bter	XP_003402162.1
HILC-1909	CfloILC-10667	Cflo	XP_011255017.1
HILC-1909	HsalILC-10528	Hsal	XP_011139842.1
HILC-1909	PcanILC-00104	Pcan	XP_014611981.1
HILC-1909	PdomILC-05876	Pdom	XP_015176078.1
HILC-1909	NvitILC-18002	Nvit	XP_008208959.1
HILC-1910	Amh3ILC-00267	Amh3	XP_392162.2
HILC-1910	BterILC-06270	Bter	XP_003397517.1
HILC-1910	CfloILC-04207	Cflo	XP_011269516.1
HILC-1910	HsalILC-16513	Hsal	XP_011145122.1
HILC-1910	PcanILC-10897	Pcan	XP_014610227.1
HILC-1910	PdomILC-05305	Pdom	XP_015175401.1
HILC-1910	NvitILC-04755	Nvit	XP_001605162.1
HILC-1911	Amh3ILC-05484	Amh3	XP_006564800.1
HILC-1911	BterILC-03949	Bter	XP_003395595.1
HILC-1911	CfloILC-06155	Cflo	XP_011251396.1
HILC-1911	HsalILC-09609	Hsal	XP_011139041.1
HILC-1911	PcanILC-12996	Pcan	XP_014612890.1
HILC-1911	PdomILC-11779	Pdom	XP_015185058.1
HILC-1911	NvitILC-09694	Nvit	XP_003426267.1
HILC-1912	Amh3ILC-13692	Amh3	XP_006560290.1
HILC-1912	BterILC-10724	Bter	XP_012171843.1
HILC-1912	CfloILC-13187	Cflo	XP_011257282.1
HILC-1912	HsalILC-00718	Hsal	XP_011136630.1
HILC-1912	PcanILC-01165	Pcan	XP_014611678.1
HILC-1912	PdomILC-05637	Pdom	XP_015175899.1
HILC-1912	NvitILC-00151	Nvit	XP_008202697.1
HILC-1913	Amh3ILC-02390	Amh3	XP_394359.2
HILC-1913	BterILC-00860	Bter	XP_003393545.1
HILC-1913	CfloILC-07536	Cflo	XP_011252430.1
HILC-1913	HsalILC-17010	Hsal	XP_011145511.1
HILC-1913	PcanILC-00256	Pcan	XP_014599612.1
HILC-1913	PdomILC-05474	Pdom	XP_015175576.1
HILC-1913	NvitILC-03745	Nvit	XP_001606034.1
HILC-1914	Amh3ILC-14826	Amh3	XP_006563526.1
HILC-1914	BterILC-11141	Bter	XP_012172239.1
HILC-1914	CfloILC-17714	Cflo	XP_011260881.1
HILC-1914	HsalILC-04408	Hsal	XP_011155078.1
HILC-1914	PcanILC-03457	Pcan	XP_014598739.1
HILC-1914	PdomILC-09503	Pdom	XP_015181745.1
HILC-1914	NvitILC-10418	Nvit	XP_001607770.1
HILC-1915	Amh3ILC-07407	Amh3	XP_392468.3
HILC-1915	BterILC-05650	Bter	XP_012166293.1
HILC-1915	CfloILC-23032	Cflo	XP_011264734.1
HILC-1915	HsalILC-11200	Hsal	XP_011140460.1
HILC-1915	PcanILC-04184	Pcan	XP_014600078.1
HILC-1915	PdomILC-02742	Pdom	XP_015171306.1
HILC-1915	NvitILC-00352	Nvit	XP_008202899.1
HILC-1916	Amh3ILC-00017	Amh3	XP_026299648.1
HILC-1916	BterILC-04996	Bter	XP_003396606.1
HILC-1916	CfloILC-23613	Cflo	XP_011265289.1
HILC-1916	HsalILC-18433	Hsal	XP_011146715.1
HILC-1916	PcanILC-11647	Pcan	XP_014611097.1
HILC-1916	PdomILC-04648	Pdom	XP_015174221.1
HILC-1916	NvitILC-19769	Nvit	XP_001599216.1
HILC-1917	Amh3ILC-03121	Amh3	XP_625027.1
HILC-1917	BterILC-02060	Bter	XP_003394099.1
HILC-1917	CfloILC-22313	Cflo	XP_011264147.1
HILC-1917	HsalILC-00391	Hsal	XP_011154016.1
HILC-1917	PcanILC-09523	Pcan	XP_014608221.1
HILC-1917	PdomILC-01629	Pdom	XP_015190326.1
HILC-1917	NvitILC-17834	Nvit	XP_001599931.3
HILC-1918	Amh3ILC-11254	Amh3	XP_006572231.1
HILC-1918	BterILC-08037	Bter	XP_012168887.1
HILC-1918	CfloILC-17225	Cflo	XP_019883856.1
HILC-1918	HsalILC-04927	Hsal	XP_011135110.2
HILC-1918	PcanILC-02607	Pcan	XP_014616732.1
HILC-1918	PdomILC-10496	Pdom	XP_015183173.1
HILC-1918	NvitILC-02734	Nvit	XP_001608019.1
HILC-1919	Amh3ILC-11462	Amh3	NP_001171519.1
HILC-1919	BterILC-08376	Bter	XP_012169070.1
HILC-1919	CfloILC-01684	Cflo	XP_011258796.1
HILC-1919	HsalILC-04689	Hsal	XP_011134847.1
HILC-1919	PcanILC-04404	Pcan	XP_014600528.1
HILC-1919	PdomILC-00834	Pdom	XP_015176841.1
HILC-1919	NvitILC-23210	Nvit	XP_001607380.1
HILC-1920	Amh3ILC-13032	Amh3	XP_393902.1
HILC-1920	BterILC-09810	Bter	XP_003400249.1
HILC-1920	CfloILC-01033	Cflo	XP_011253678.1
HILC-1920	HsalILC-07377	Hsal	XP_011136971.1
HILC-1920	PcanILC-11318	Pcan	XP_014610717.1
HILC-1920	PdomILC-09680	Pdom	XP_015182001.1
HILC-1920	NvitILC-09041	Nvit	XP_008211499.1
HILC-1921	Amh3ILC-05610	Amh3	XP_625038.2
HILC-1921	BterILC-03415	Bter	XP_012164361.1
HILC-1921	CfloILC-17103	Cflo	XP_011260368.1
HILC-1921	HsalILC-08430	Hsal	XP_019696511.1
HILC-1921	PcanILC-08521	Pcan	XP_014606664.1
HILC-1921	PdomILC-05958	Pdom	XP_015176344.1
HILC-1921	NvitILC-05647	Nvit	XP_003425947.1
HILC-1922	Amh3ILC-00434	Amh3	XP_395652.1
HILC-1922	BterILC-06935	Bter	XP_003397974.1
HILC-1922	CfloILC-05062	Cflo	XP_011250489.1
