hiLocus	iLocus	Species	Protein
HILC-1546	BterILC-06523	Bter	XP_003397756.1
HILC-1546	CfloILC-04217	Cflo	XP_019885557.1
HILC-1546	HsalILC-06075	Hsal	XP_011135974.1
HILC-1546	PcanILC-02174	Pcan	XP_014616203.1
HILC-1546	PdtlILC-00679	Pdtl	PdomMRNAr1.2-06512.1
HILC-1546	NvitILC-08943	Nvit	XP_001604239.2
HILC-1547	Amh3ILC-07428	Amh3	XP_001120920.1
HILC-1547	BterILC-05667	Bter	NP_001267845.1
HILC-1547	CfloILC-19145	Cflo	XP_011261762.1
HILC-1547	HsalILC-05656	Hsal	XP_011135598.1
HILC-1547	PcanILC-15092	Pcan	XP_014614869.1
HILC-1547	PdtlILC-04105	Pdtl	PdomMRNAr1.2-04392.1
HILC-1547	NvitILC-11252	Nvit	XP_001604440.1
HILC-1548	Amh3ILC-09163	Amh3	XP_001123307.2
HILC-1548	BterILC-12372	Bter	XP_012173373.1
HILC-1548	CfloILC-23404	Cflo	XP_011265120.1
HILC-1548	HsalILC-02045	Hsal	XP_011146813.1
HILC-1548	PcanILC-08903	Pcan	XP_014607244.1
HILC-1548	PdtlILC-06148	Pdtl	PdomMRNAr1.2-11731.1
HILC-1548	NvitILC-13574	Nvit	NP_001165782.1
HILC-1549	Amh3ILC-14674	Amh3	XP_026301227.1
HILC-1549	BterILC-11660	Bter	XP_012172373.1
HILC-1549	CfloILC-11617	Cflo	XP_011255817.1
HILC-1549	HsalILC-20072	Hsal	XP_011148171.1
HILC-1549	PcanILC-10822	Pcan	XP_014610152.1
HILC-1549	PdtlILC-03011	Pdtl	PdomMRNAr1.2-00054.1
HILC-1549	NvitILC-23216	Nvit	XP_001605426.1
HILC-1550	Amh3ILC-14747	Amh3	XP_393165.3
HILC-1550	BterILC-11585	Bter	XP_003401282.1
HILC-1550	CfloILC-04549	Cflo	XP_011269742.1
HILC-1550	HsalILC-21021	Hsal	XP_011149007.1
HILC-1550	PcanILC-14203	Pcan	XP_014614440.1
HILC-1550	PdtlILC-03158	Pdtl	PdomMRNAr1.2-06938.1
HILC-1550	NvitILC-11226	Nvit	XP_001605739.2
HILC-1551	Amh3ILC-13693	Amh3	XP_396561.1
HILC-1551	BterILC-10725	Bter	XP_003400810.1
HILC-1551	CfloILC-13188	Cflo	XP_011257284.1
HILC-1551	HsalILC-00719	Hsal	XP_011136654.1
HILC-1551	PcanILC-01167	Pcan	XP_014611710.1
HILC-1551	PdtlILC-07052	Pdtl	PdomMRNAr1.2-07339.1
HILC-1551	NvitILC-00150	Nvit	XP_001604962.1
HILC-1552	Amh3ILC-14234	Amh3	XP_393116.2
HILC-1552	BterILC-10858	Bter	XP_003400956.1
HILC-1552	CfloILC-04006	Cflo	XP_011269304.1
HILC-1552	HsalILC-22232	Hsal	XP_011150082.1
HILC-1552	PcanILC-05965	Pcan	XP_014602740.1
HILC-1552	PdtlILC-04336	Pdtl	PdomMRNAr1.2-07127.1
HILC-1552	NvitILC-03457	Nvit	XP_016837142.1
HILC-1553	Amh3ILC-09472	Amh3	NP_001011604.2
HILC-1553	BterILC-06203	Bter	XP_003397407.1
HILC-1553	CfloILC-15373	Cflo	XP_011258954.1
HILC-1553	HsalILC-12983	Hsal	XP_011141954.1
HILC-1553	PcanILC-16294	Pcan	XP_014614950.1
HILC-1553	PdtlILC-17845	Pdtl	PdomMRNAr1.2-06558.1
HILC-1553	NvitILC-05008	Nvit	XP_001604111.1
HILC-1554	Amh3ILC-11881	Amh3	XP_392764.1
HILC-1554	BterILC-08241	Bter	XP_003399059.1
HILC-1554	CfloILC-24042	Cflo	XP_011265599.1
HILC-1554	HsalILC-17606	Hsal	XP_011145976.1
HILC-1554	PcanILC-09840	Pcan	XP_014608771.1
HILC-1554	PdtlILC-08023	Pdtl	PdomMRNAr1.2-09301.1
HILC-1554	NvitILC-24240	Nvit	XP_008214663.1
HILC-1555	Amh3ILC-13974	Amh3	XP_016771561.1
HILC-1555	BterILC-10550	Bter	XP_003400770.1
HILC-1555	CfloILC-26406	Cflo	XP_011267263.1
HILC-1555	HsalILC-19954	Hsal	XP_011148080.1
HILC-1555	PcanILC-03576	Pcan	XP_014598942.1
HILC-1555	PdtlILC-18016	Pdtl	PdomMRNAr1.2-07536.1
HILC-1555	NvitILC-02960	Nvit	XP_001607846.1
HILC-1556	Amh3ILC-10185	Amh3	XP_001119998.2
HILC-1556	BterILC-07195	Bter	XP_003398444.1
HILC-1556	CfloILC-07444	Cflo	XP_011252359.1
HILC-1556	HsalILC-20966	Hsal	XP_011148925.1
HILC-1556	PcanILC-09143	Pcan	XP_014607590.1
HILC-1556	PdtlILC-10781	Pdtl	PdomMRNAr1.2-06433.1
HILC-1556	NvitILC-11232	Nvit	XP_003424726.1
HILC-1557	Amh3ILC-00306	Amh3	XP_006562000.1
HILC-1557	BterILC-06537	Bter	XP_012167087.1
HILC-1557	CfloILC-24003	Cflo	XP_011265539.1
HILC-1557	HsalILC-08326	Hsal	XP_011137739.1
HILC-1557	PcanILC-10703	Pcan	XP_014609898.1
HILC-1557	PdtlILC-00915	Pdtl	PdomMRNAr1.2-03482.1
HILC-1557	NvitILC-04191	Nvit	XP_001604135.1
HILC-1558	Amh3ILC-09316	Amh3	XP_001120025.2
HILC-1558	BterILC-06482	Bter	XP_020720393.1
HILC-1558	CfloILC-03474	Cflo	XP_011268780.1
HILC-1558	HsalILC-12116	Hsal	XP_011141319.1
HILC-1558	PcanILC-03184	Pcan	XP_014598438.1
HILC-1558	PdtlILC-07317	Pdtl	PdomMRNAr1.2-12055.1
HILC-1558	NvitILC-09069	Nvit	XP_001607917.1
HILC-1559	Amh3ILC-04414	Amh3	XP_006560676.1
HILC-1559	BterILC-08777	Bter	XP_003399346.1
HILC-1559	CfloILC-22389	Cflo	XP_011264224.1
HILC-1559	HsalILC-15249	Hsal	XP_011144086.1
HILC-1559	PcanILC-02603	Pcan	XP_014616722.1
HILC-1559	PdtlILC-12745	Pdtl	PdomMRNAr1.2-01599.1
HILC-1559	NvitILC-02129	Nvit	XP_001600535.1
HILC-1560	Amh3ILC-11987	Amh3	XP_393468.2
HILC-1560	BterILC-08149	Bter	XP_012169403.1
HILC-1560	CfloILC-23343	Cflo	XP_011265090.2
HILC-1560	HsalILC-19048	Hsal	XP_011147249.1
HILC-1560	PcanILC-13552	Pcan	XP_014613656.1
HILC-1560	PdtlILC-04293	Pdtl	PdomMRNAr1.2-08548.1
HILC-1560	NvitILC-12258	Nvit	XP_001600736.1
HILC-1561	Amh3ILC-03434	Amh3	XP_006559776.1
HILC-1561	BterILC-02200	Bter	XP_003394467.1
HILC-1561	CfloILC-09185	Cflo	XP_011253866.1
HILC-1561	HsalILC-11364	Hsal	XP_011140640.1
HILC-1561	PcanILC-03227	Pcan	XP_014598427.1
HILC-1561	PdtlILC-07195	Pdtl	PdomMRNAr1.2-07482.1
HILC-1561	NvitILC-03011	Nvit	XP_003424560.1
HILC-1562	Amh3ILC-01604	Amh3	XP_006571427.1
HILC-1562	BterILC-00204	Bter	XP_012176079.1
HILC-1562	CfloILC-20631	Cflo	XP_011262852.1
HILC-1562	HsalILC-19068	Hsal	XP_011147276.1
HILC-1562	PcanILC-11078	Pcan	XP_014610440.1
HILC-1562	PdtlILC-13326	Pdtl	PdomMRNAr1.2-00211.1
HILC-1562	NvitILC-06456	Nvit	XP_001601741.1
HILC-1563	Amh3ILC-06300	Amh3	XP_006572317.1
HILC-1563	BterILC-04063	Bter	XP_012164661.1
HILC-1563	CfloILC-24377	Cflo	XP_011265909.1
HILC-1563	HsalILC-16695	Hsal	XP_019698542.1
HILC-1563	PcanILC-03816	Pcan	XP_014599433.1
HILC-1563	PdtlILC-16710	Pdtl	PdomMRNAr1.2-02859.1
HILC-1563	NvitILC-03480	Nvit	XP_008209305.1
HILC-1564	Amh3ILC-05489	Amh3	XP_003250526.1
HILC-1564	BterILC-03756	Bter	XP_003395541.1
HILC-1564	CfloILC-06240	Cflo	XP_011251451.1
HILC-1564	HsalILC-10520	Hsal	XP_011139834.1
HILC-1564	PcanILC-10922	Pcan	XP_014610274.1
HILC-1564	PdtlILC-04058	Pdtl	PdomMRNAr1.2-09563.1
HILC-1564	NvitILC-09138	Nvit	XP_001608132.1
HILC-1565	Amh3ILC-05088	Amh3	XP_026296371.1
HILC-1565	BterILC-03311	Bter	XP_020718760.1
HILC-1565	CfloILC-12464	Cflo	XP_011256713.1
HILC-1565	HsalILC-15891	Hsal	XP_011144621.1
HILC-1565	PcanILC-12503	Pcan	XP_014612305.1
HILC-1565	PdtlILC-14372	Pdtl	PdomMRNAr1.2-08039.1
HILC-1565	NvitILC-24552	Nvit	XP_001607976.1
HILC-1566	Amh3ILC-01820	Amh3	XP_026298584.1
HILC-1566	BterILC-00045	Bter	XP_003392873.1
HILC-1566	CfloILC-14592	Cflo	XP_011258362.1
HILC-1566	HsalILC-12881	Hsal	XP_011141826.1
HILC-1566	PcanILC-02144	Pcan	XP_014616083.1
HILC-1566	PdtlILC-03755	Pdtl	PdomMRNAr1.2-10247.1
HILC-1566	NvitILC-13653	Nvit	XP_008202457.1
HILC-1567	Amh3ILC-00725	Amh3	XP_396914.2
HILC-1567	BterILC-07821	Bter	XP_003398713.1
HILC-1567	CfloILC-10551	Cflo	XP_011254932.1
HILC-1567	HsalILC-01070	Hsal	XP_011140059.1
HILC-1567	PcanILC-01194	Pcan	XP_014610726.1
HILC-1567	PdtlILC-07080	Pdtl	PdomMRNAr1.2-05123.1
HILC-1567	NvitILC-05219	Nvit	XP_008217856.1
HILC-1568	Amh3ILC-07921	Amh3	XP_394665.1
HILC-1568	BterILC-04948	Bter	XP_020719327.1
HILC-1568	CfloILC-06579	Cflo	XP_011251708.1
HILC-1568	HsalILC-15047	Hsal	XP_011144002.1
HILC-1568	PcanILC-13127	Pcan	XP_014613075.1
HILC-1568	PdtlILC-17470	Pdtl	PdomMRNAr1.2-04105.1
HILC-1568	NvitILC-06810	Nvit	XP_008213455.1
HILC-1569	Amh3ILC-04862	Amh3	XP_001122056.2
HILC-1569	BterILC-03250	Bter	XP_003395132.1
HILC-1569	CfloILC-19977	Cflo	XP_011262416.1
HILC-1569	HsalILC-16042	Hsal	XP_011144729.1
HILC-1569	PcanILC-09970	Pcan	XP_014608894.1
HILC-1569	PdtlILC-04139	Pdtl	PdomMRNAr1.2-09634.1
HILC-1569	NvitILC-08909	Nvit	XP_001603547.2
HILC-1570	Amh3ILC-02778	Amh3	XP_395496.2
HILC-1570	BterILC-01314	Bter	XP_003393796.1
HILC-1570	CfloILC-25684	Cflo	XP_011266798.1
HILC-1570	HsalILC-09495	Hsal	XP_011138923.1
HILC-1570	PcanILC-13834	Pcan	XP_014614065.1
HILC-1570	PdtlILC-16629	Pdtl	PdomMRNAr1.2-10999.1
HILC-1570	NvitILC-12367	Nvit	XP_016842155.1
HILC-1571	Amh3ILC-10122	Amh3	XP_006562107.1
HILC-1571	BterILC-07262	Bter	XP_003398387.1
HILC-1571	CfloILC-02669	Cflo	XP_011268112.1
HILC-1571	HsalILC-14297	Hsal	XP_011143272.1
HILC-1571	PcanILC-08213	Pcan	XP_014606175.1
HILC-1571	PdtlILC-16685	Pdtl	PdomMRNAr1.2-08566.1
HILC-1571	NvitILC-24259	Nvit	XP_016845305.1
HILC-1572	Amh3ILC-07419	Amh3	XP_393404.2
HILC-1572	BterILC-05660	Bter	XP_003397026.1
HILC-1572	CfloILC-00560	Cflo	XP_011250589.1
HILC-1572	HsalILC-21494	Hsal	XP_011149428.1
HILC-1572	PcanILC-04176	Pcan	XP_014600046.1
HILC-1572	PdtlILC-03487	Pdtl	PdomMRNAr1.2-03165.1
HILC-1572	NvitILC-00486	Nvit	XP_001607464.2
HILC-1573	Amh3ILC-01574	Amh3	XP_623813.1
HILC-1573	BterILC-00182	Bter	XP_003393181.1
HILC-1573	CfloILC-03620	Cflo	XP_011268936.1
HILC-1573	HsalILC-08853	Hsal	XP_011138298.1
HILC-1573	PcanILC-10047	Pcan	XP_014608998.1
HILC-1573	PdtlILC-02948	Pdtl	PdomMRNAr1.2-08972.1
HILC-1573	NvitILC-07079	Nvit	XP_008213727.1
HILC-1574	Amh3ILC-01611	Amh3	XP_006571419.1
HILC-1574	BterILC-00210	Bter	XP_020724164.1
HILC-1574	CfloILC-20639	Cflo	XP_011262859.1
HILC-1574	HsalILC-04134	Hsal	XP_011154873.1
HILC-1574	PcanILC-01345	Pcan	XP_014613875.1
HILC-1574	PdtlILC-02317	Pdtl	PdomMRNAr1.2-07686.1
HILC-1574	NvitILC-06634	Nvit	XP_016839027.1
HILC-1575	Amh3ILC-01602	Amh3	XP_624282.1
HILC-1575	BterILC-00202	Bter	XP_003392985.1
HILC-1575	CfloILC-20629	Cflo	XP_011262850.1
HILC-1575	HsalILC-19070	Hsal	XP_011147281.1
HILC-1575	PcanILC-09417	Pcan	XP_014608104.1
HILC-1575	PdtlILC-07619	Pdtl	PdomMRNAr1.2-02820.1
HILC-1575	NvitILC-06458	Nvit	XP_001599491.1
HILC-1576	Amh3ILC-10023	Amh3	XP_393723.2
HILC-1576	BterILC-07028	Bter	XP_012168386.1
HILC-1576	CfloILC-21421	Cflo	XP_011263498.1
HILC-1576	HsalILC-02734	Hsal	XP_011152963.1
HILC-1576	PcanILC-04753	Pcan	XP_014600937.1
HILC-1576	PdtlILC-06359	Pdtl	PdomMRNAr1.2-12020.1
HILC-1576	NvitILC-10432	Nvit	XP_001606644.2
HILC-1577	Amh3ILC-04879	Amh3	XP_016767114.1
HILC-1577	BterILC-13078	Bter	XP_003402457.1
HILC-1577	CfloILC-23157	Cflo	XP_011264832.1
HILC-1577	HsalILC-20332	Hsal	XP_011148434.1
HILC-1577	PcanILC-09856	Pcan	XP_014608774.1
HILC-1577	PdtlILC-13539	Pdtl	PdomMRNAr1.2-10355.1
HILC-1577	NvitILC-13875	Nvit	XP_008203183.1
HILC-1578	Amh3ILC-08134	Amh3	XP_393573.1
HILC-1578	BterILC-15010	Bter	XP_012175162.1
HILC-1578	CfloILC-07061	Cflo	XP_011251990.1
HILC-1578	HsalILC-26144	Hsal	XP_019700726.1
HILC-1578	PcanILC-04648	Pcan	XP_014600717.1
HILC-1578	PdtlILC-03820	Pdtl	PdomMRNAr1.2-12073.1
HILC-1578	NvitILC-08631	Nvit	XP_016839227.1
HILC-1579	Amh3ILC-05102	Amh3	XP_026296681.1
HILC-1579	BterILC-03298	Bter	XP_012164473.1
HILC-1579	CfloILC-15664	Cflo	XP_011259193.1
HILC-1579	HsalILC-03953	Hsal	XP_011154692.1
HILC-1579	PcanILC-02470	Pcan	XP_014616635.1
HILC-1579	PdtlILC-12952	Pdtl	PdomMRNAr1.2-00187.1
HILC-1579	NvitILC-01730	Nvit	XP_016845597.1
HILC-1580	Amh3ILC-08530	Amh3	XP_397054.2
HILC-1580	BterILC-14810	Bter	XP_012174949.1
HILC-1580	CfloILC-12406	Cflo	XP_011256676.1
HILC-1580	HsalILC-23577	Hsal	XP_011151270.1
HILC-1580	PcanILC-11380	Pcan	XP_014610777.1
HILC-1580	PdtlILC-17636	Pdtl	PdomMRNAr1.2-02217.1
HILC-1580	NvitILC-02058	Nvit	XP_001603144.2
HILC-1581	Amh3ILC-12096	Amh3	XP_393764.2
HILC-1581	BterILC-07873	Bter	XP_012168661.1
HILC-1581	CfloILC-11464	Cflo	XP_011255700.1
HILC-1581	HsalILC-25884	Hsal	XP_011152856.1
HILC-1581	PcanILC-09811	Pcan	XP_014608720.1
HILC-1581	PdtlILC-14653	Pdtl	PdomMRNAr1.2-01353.1
HILC-1581	NvitILC-23256	Nvit	XP_016844884.1
HILC-1582	Amh3ILC-02392	Amh3	XP_016766404.2
HILC-1582	BterILC-00862	Bter	XP_003393542.1
HILC-1582	CfloILC-01391	Cflo	XP_011256644.1
HILC-1582	HsalILC-17009	Hsal	XP_011145513.1
HILC-1582	PcanILC-00254	Pcan	XP_014599634.1
HILC-1582	PdtlILC-06843	Pdtl	PdomMRNAr1.2-01328.1
HILC-1582	NvitILC-03747	Nvit	XP_016837210.1
HILC-1583	Amh3ILC-03543	Amh3	XP_392285.1
HILC-1583	BterILC-01904	Bter	XP_012175997.1
HILC-1583	CfloILC-14464	Cflo	XP_019883485.1
HILC-1583	HsalILC-09132	Hsal	XP_011138568.1
HILC-1583	PcanILC-06109	Pcan	XP_014602977.1
HILC-1583	PdtlILC-06559	Pdtl	PdomMRNAr1.2-03551.1
HILC-1583	NvitILC-03443	Nvit	XP_008209393.1
HILC-1584	Amh3ILC-08193	Amh3	XP_624934.1
HILC-1584	BterILC-14988	Bter	XP_003403130.1
HILC-1584	CfloILC-22075	Cflo	XP_011263900.1
HILC-1584	HsalILC-24860	Hsal	XP_011152015.1
HILC-1584	PcanILC-08881	Pcan	XP_014607096.1
HILC-1584	PdtlILC-18056	Pdtl	PdomMRNAr1.2-03055.1
HILC-1584	NvitILC-12556	Nvit	XP_008218000.1
HILC-1585	Amh3ILC-12879	Amh3	XP_003251801.1
HILC-1585	BterILC-09931	Bter	XP_012170894.1
HILC-1585	CfloILC-23621	Cflo	XP_011265299.1
HILC-1585	HsalILC-07281	Hsal	XP_011136861.1
HILC-1585	PcanILC-04692	Pcan	XP_014600744.1
HILC-1585	PdtlILC-03648	Pdtl	PdomMRNAr1.2-02969.1
HILC-1585	NvitILC-21433	Nvit	XP_008212163.2
HILC-1586	Amh3ILC-06755	Amh3	XP_397185.2
HILC-1586	BterILC-04203	Bter	XP_003396065.1
HILC-1586	CfloILC-21363	Cflo	XP_011263454.1
HILC-1586	HsalILC-00706	Hsal	XP_011136464.1
HILC-1586	PcanILC-13319	Pcan	XP_014613350.1
HILC-1586	PdtlILC-17588	Pdtl	PdomMRNAr1.2-00621.1
HILC-1586	NvitILC-08163	Nvit	XP_001599299.1
HILC-1587	Amh3ILC-03233	Amh3	XP_016772955.1
HILC-1587	BterILC-01689	Bter	XP_003394365.1
HILC-1587	CfloILC-08819	Cflo	XP_011253475.1
HILC-1587	HsalILC-15696	Hsal	XP_011144504.1
HILC-1587	PcanILC-11835	Pcan	XP_014611395.1
HILC-1587	PdtlILC-07577	Pdtl	PdomMRNAr1.2-04746.1
HILC-1587	NvitILC-08884	Nvit	NP_001137380.1
HILC-1588	Amh3ILC-01650	Amh3	XP_623954.1
HILC-1588	BterILC-00237	Bter	XP_003393009.1
HILC-1588	CfloILC-24035	Cflo	XP_011265593.1
HILC-1588	HsalILC-06233	Hsal	XP_011136080.1
HILC-1588	PcanILC-08169	Pcan	XP_014606153.1
HILC-1588	PdtlILC-01637	Pdtl	PdomMRNAr1.2-00602.1
HILC-1588	NvitILC-05594	Nvit	XP_001602398.1
HILC-1589	Amh3ILC-03582	Amh3	XP_001120773.1
HILC-1589	BterILC-01867	Bter	XP_003394232.1
HILC-1589	CfloILC-17298	Cflo	XP_011260537.1
HILC-1589	HsalILC-06460	Hsal	XP_011136332.1
HILC-1589	PcanILC-07448	Pcan	XP_014605058.1
HILC-1589	PdtlILC-08115	Pdtl	PdomMRNAr1.2-03307.1
HILC-1589	NvitILC-18021	Nvit	XP_016843670.1
HILC-1590	Amh3ILC-10505	Amh3	XP_625060.1
HILC-1590	BterILC-07110	Bter	XP_003398518.1
HILC-1590	CfloILC-09447	Cflo	XP_011253966.1
HILC-1590	HsalILC-12898	Hsal	XP_011141840.1
HILC-1590	PcanILC-13574	Pcan	XP_014613683.1
HILC-1590	PdtlILC-09394	Pdtl	PdomMRNAr1.2-00011.1
HILC-1590	NvitILC-17527	Nvit	NP_001165819.1
HILC-1591	Amh3ILC-12995	Amh3	XP_016771424.1
HILC-1591	BterILC-09847	Bter	XP_003400216.1
HILC-1591	CfloILC-05071	Cflo	XP_011250500.1
HILC-1591	HsalILC-19119	Hsal	XP_019699041.1
HILC-1591	PcanILC-12322	Pcan	XP_014612013.1
HILC-1591	PdtlILC-16232	Pdtl	PdomMRNAr1.2-07455.1
HILC-1591	NvitILC-13599	Nvit	XP_001600897.1
HILC-1592	Amh3ILC-10365	Amh3	XP_395824.1
HILC-1592	BterILC-07566	Bter	XP_012167804.1
HILC-1592	CfloILC-07779	Cflo	XP_011252664.1
HILC-1592	HsalILC-02713	Hsal	XP_011152787.1
HILC-1592	PcanILC-13959	Pcan	XP_014614234.1
HILC-1592	PdtlILC-15261	Pdtl	PdomMRNAr1.2-07983.1
HILC-1592	NvitILC-08951	Nvit	XP_001607109.1
HILC-1593	Amh3ILC-03586	Amh3	XP_016766949.1
HILC-1593	BterILC-01862	Bter	XP_012176055.1
HILC-1593	CfloILC-11717	Cflo	XP_011255888.1
HILC-1593	HsalILC-22065	Hsal	XP_011149865.1
HILC-1593	PcanILC-13952	Pcan	XP_014614227.1
HILC-1593	PdtlILC-15254	Pdtl	PdomMRNAr1.2-04636.1
HILC-1593	NvitILC-12418	Nvit	NP_001161322.1
HILC-1594	Amh3ILC-13730	Amh3	XP_624640.1
HILC-1594	BterILC-10699	Bter	XP_003400801.1
HILC-1594	CfloILC-26430	Cflo	XP_011267276.1
HILC-1594	HsalILC-01349	Hsal	XP_011141833.1
HILC-1594	PcanILC-10583	Pcan	XP_014609797.1
HILC-1594	PdtlILC-10465	Pdtl	PdomMRNAr1.2-03268.1
HILC-1594	NvitILC-23227	Nvit	NP_001153448.1
HILC-1595	Amh3ILC-10265	Amh3	XP_396163.2
HILC-1595	BterILC-07475	Bter	XP_003398227.1
HILC-1595	CfloILC-19197	Cflo	XP_011261809.1
HILC-1595	HsalILC-11389	Hsal	XP_011140675.1
HILC-1595	PcanILC-11490	Pcan	XP_014610942.1
HILC-1595	PdtlILC-16820	Pdtl	PdomMRNAr1.2-03863.1
HILC-1595	NvitILC-03673	Nvit	XP_001607491.1
HILC-1596	Amh3ILC-10433	Amh3	XP_393701.1
HILC-1596	BterILC-07394	Bter	XP_003398294.1
HILC-1596	CfloILC-14992	Cflo	XP_011258637.1
HILC-1596	HsalILC-17978	Hsal	XP_019698789.1
HILC-1596	PcanILC-11528	Pcan	XP_014610997.1
HILC-1596	PdtlILC-02882	Pdtl	PdomMRNAr1.2-08402.1
HILC-1596	NvitILC-17525	Nvit	XP_016843568.1
HILC-1597	Amh3ILC-08313	Amh3	XP_397061.1
HILC-1597	BterILC-05606	Bter	XP_003397153.1
HILC-1597	CfloILC-19423	Cflo	XP_011262000.1
HILC-1597	HsalILC-24831	Hsal	XP_011151998.1
HILC-1597	PcanILC-04410	Pcan	XP_014600382.1
HILC-1597	PdtlILC-00999	Pdtl	PdomMRNAr1.2-04955.1
HILC-1597	NvitILC-13894	Nvit	XP_001603042.3
HILC-1598	Amh3ILC-04990	Amh3	XP_016767214.1
HILC-1598	BterILC-13159	Bter	XP_003402421.1
HILC-1598	CfloILC-17025	Cflo	XP_011260252.1
HILC-1598	HsalILC-16004	Hsal	XP_011144688.1
HILC-1598	PcanILC-00196	Pcan	XP_014609678.1
HILC-1598	PdtlILC-14003	Pdtl	PdomMRNAr1.2-02533.1
HILC-1598	NvitILC-05964	Nvit	XP_003424158.1
HILC-1599	Amh3ILC-10467	Amh3	XP_395252.2
HILC-1599	BterILC-07143	Bter	XP_012168221.1
HILC-1599	CfloILC-14579	Cflo	XP_011258348.1
HILC-1599	HsalILC-05028	Hsal	XP_011135160.1
HILC-1599	PcanILC-11987	Pcan	XP_014611571.1
HILC-1599	PdtlILC-02848	Pdtl	PdomMRNAr1.2-07344.1
HILC-1599	NvitILC-24565	Nvit	XP_008215008.1
HILC-1600	Amh3ILC-13480	Amh3	XP_016771850.1
HILC-1600	BterILC-10756	Bter	XP_012171885.1
HILC-1600	CfloILC-10235	Cflo	XP_011254628.1
HILC-1600	HsalILC-15140	Hsal	XP_019698231.1
HILC-1600	PcanILC-12641	Pcan	XP_014612482.1
HILC-1600	PdtlILC-14702	Pdtl	PdomMRNAr1.2-00734.1
HILC-1600	NvitILC-03065	Nvit	XP_001608270.1
HILC-1601	Amh3ILC-08094	Amh3	XP_396738.2
HILC-1601	BterILC-14879	Bter	XP_003403037.1
HILC-1601	CfloILC-00440	Cflo	XP_019885532.1
HILC-1601	HsalILC-22472	Hsal	XP_011150313.1
HILC-1601	PcanILC-08468	Pcan	XP_014606591.1
HILC-1601	PdtlILC-17257	Pdtl	PdomMRNAr1.2-05344.1
HILC-1601	NvitILC-08260	Nvit	XP_001601344.1
HILC-1602	Amh3ILC-15006	Amh3	XP_006563703.1
HILC-1602	BterILC-10892	Bter	XP_012171998.1
HILC-1602	CfloILC-07614	Cflo	XP_011252468.1
HILC-1602	HsalILC-06560	Hsal	XP_011136410.1
HILC-1602	PcanILC-14042	Pcan	XP_014614302.1
HILC-1602	PdtlILC-14104	Pdtl	PdomMRNAr1.2-02282.1
HILC-1602	NvitILC-12802	Nvit	XP_008201770.1
HILC-1603	Amh3ILC-09546	Amh3	XP_006561810.1
HILC-1603	BterILC-06243	Bter	XP_003397560.1
HILC-1603	CfloILC-06340	Cflo	XP_011251487.1
HILC-1603	HsalILC-24141	Hsal	XP_011151559.1
HILC-1603	PcanILC-07355	Pcan	XP_014604931.1
HILC-1603	PdtlILC-12403	Pdtl	PdomMRNAr1.2-05960.1
HILC-1603	NvitILC-02696	Nvit	XP_016836525.1
HILC-1604	Amh3ILC-03670	Amh3	XP_006563978.2
HILC-1604	BterILC-02306	Bter	XP_003394632.1
HILC-1604	CfloILC-18179	Cflo	XP_011261103.1
HILC-1604	HsalILC-05735	Hsal	XP_011135647.1
HILC-1604	PcanILC-04137	Pcan	XP_014599859.1
HILC-1604	PdtlILC-05537	Pdtl	PdomMRNAr1.2-04120.1
HILC-1604	NvitILC-03787	Nvit	XP_016838126.1
HILC-1605	Amh3ILC-15474	Amh3	XP_623505.2
HILC-1605	BterILC-12544	Bter	XP_012173680.1
HILC-1605	CfloILC-09969	Cflo	XP_011254419.1
HILC-1605	HsalILC-21302	Hsal	XP_011149250.1
HILC-1605	PcanILC-11617	Pcan	XP_014611147.1
HILC-1605	PdtlILC-05916	Pdtl	PdomMRNAr1.2-11322.1
HILC-1605	NvitILC-22258	Nvit	NP_001153342.1
HILC-1606	Amh3ILC-08867	Amh3	XP_623530.1
HILC-1606	BterILC-12059	Bter	XP_003401810.1
HILC-1606	CfloILC-21271	Cflo	XP_011263392.1
HILC-1606	HsalILC-23826	Hsal	XP_019700279.1
HILC-1606	PcanILC-06523	Pcan	XP_014603621.1
HILC-1606	PdtlILC-00538	Pdtl	PdomMRNAr1.2-00390.1
HILC-1606	NvitILC-05886	Nvit	XP_016837951.1
HILC-1607	Amh3ILC-15206	Amh3	XP_003249153.1
HILC-1607	BterILC-04370	Bter	XP_003396083.1
HILC-1607	CfloILC-24562	Cflo	XP_011265989.1
HILC-1607	HsalILC-24088	Hsal	XP_011151547.1
HILC-1607	PcanILC-03407	Pcan	XP_014598662.1
HILC-1607	PdtlILC-15666	Pdtl	PdomMRNAr1.2-09589.1
HILC-1607	NvitILC-05378	Nvit	XP_001603892.1
HILC-1608	Amh3ILC-04976	Amh3	XP_006569392.1
HILC-1608	BterILC-13147	Bter	XP_012174137.1
HILC-1608	CfloILC-00094	Cflo	XP_011254788.1
HILC-1608	HsalILC-16159	Hsal	XP_011144876.1
HILC-1608	PcanILC-03600	Pcan	XP_014599037.1
HILC-1608	PdtlILC-04220	Pdtl	PdomMRNAr1.2-06002.1
HILC-1608	NvitILC-08861	Nvit	XP_003427502.1
HILC-1609	Amh3ILC-06748	Amh3	XP_003250091.1
HILC-1609	BterILC-04208	Bter	XP_003396003.1
HILC-1609	CfloILC-13169	Cflo	XP_011257248.1
HILC-1609	HsalILC-18515	Hsal	XP_011146819.1
HILC-1609	PcanILC-04931	Pcan	XP_014601230.1
